Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
Farmer Horse Coffee,"",Farmer Horse Coffee,42.3419329,-71.0834116,374 Massachusetts Ave,"",Boston,MA,02115,US,6179827183,"","",EST,"",Active
Potluck Cafe,"",Potluck Cafe,42.35117,-71.061989,7 Knapp St,"",Boston,MA,02111,US,6174821188,"","",EST,"",Active
Bin 26 Enoteca,"",Bin 26 Enoteca,42.3567997335806,-71.0697841644287,26 Charles St,"",Boston,MA,02114,US,6177235939,"","",EST,"",Active
Boloco Atlantic Wharf,"",Boloco Atlantic Wharf,42.3527145,-71.0525284,284 Congress St,"",Boston,MA,02210,US,8572847488,"","",EST,"",Active
Miel,"",Miel,42.3539856484377,-71.052186191082,InterContinental Boston,"",Boston,MA,02210,US,6172175151,"","",EST,"",Active
Symphony Sushi,"",Symphony Sushi,42.3417364060879,-71.0868249088526,45 Gainsborough St,"",Boston,MA,02115,US,6172623888,"","",EST,"",Active
Anthem Kitchen and Bar,"",Anthem Kitchen and Bar,42.359763021257,-71.0556122920653,101 S Market St,"",Boston,MA,02109,US,6177205570,"","",EST,"",Active
Starbucks,"",Starbucks,42.3588981628418,-71.0705795288086,97 Charles St,"",Boston,MA,02114,US,6172273812,"","",EST,"",Active
Capitol Coffee House,"",Capitol Coffee House,42.3588486,-71.0626984,122 Bowdoin St,"",Boston,MA,02108,US,6172274865,"","",EST,"",Active
Rina's Pizzeria & Cafe,"",Rina's Pizzeria & Cafe,42.3648872375488,-71.0531387329102,371 Hanover St,"",Boston,MA,02113,US,6174565700,"","",EST,"",Active
Bean & Leaf Cafe,"",Bean & Leaf Cafe,42.3581696,-71.0530548,20 Custom House St,"",Boston,MA,02110,US,6172614727,"","",EST,"",Active
Carlo's Market & Cold Cut Center,"",Carlo's Market & Cold Cut Center,42.3824838548899,-71.0186042636633,567 Bennington St,"",Boston,MA,02128,US,6175670058,"","",EST,"",Active
Tico,"",Tico,42.350461,-71.07292,222 Berkeley St,"",Boston,MA,02116,US,6173510400,"","",EST,"",Active
Boloco Berklee,"",Boloco Berklee,42.34692,-71.0880737,1080 Boylston St,"",Boston,MA,02115,US,6173699087,"","",EST,"",Active
Panera Cares,"",Panera Cares,42.359086,-71.060119,3 Center Plz,"",Boston,MA,02108,US,6173713991,"","",EST,"",Active
Hot Mess! Sundays,"",Hot Mess! Sundays,42.3500324785709,-71.0652847588062,275 Tremont St,"",Boston,MA,02116,US,6178194297,"","",EST,"",Active
Back Bay Harry's,"",Back Bay Harry's,42.3489003,-71.0720904,142 Berkeley St,"",Boston,MA,02116,US,6174246711,"","",EST,"",Active
Uno Due Go,"",Uno Due Go,42.354474206834,-71.058871762822,52 Summer St,"",Boston,MA,02110,US,6176951834,"","",EST,"",Active
Sushiteq Sushi & Tequila Experience,"",Sushiteq Sushi & Tequila Experience,42.353961,-71.051914,InterContinental Boston,"",Boston,MA,02210,US,6177471000,"","",EST,"",Active
Starbucks,"",Starbucks,42.352094186471,-71.056004661882,1 Financial Ctr,"",Boston,MA,02210,US,6174280080,"","",EST,"",Active
Popeyes,"",Popeyes,42.3475227,-71.0984039,21 Brookline Ave,"",Boston,MA,02215,US,6172621687,"","",EST,"",Active
6B Lounge,"",6B Lounge,42.3580017089844,-71.0615921020508,6B Beacon St,"",Boston,MA,02108,US,6177420306,"","",EST,"",Active
OAK Long Bar + Kitchen,"",OAK Long Bar + Kitchen,42.3492754035969,-71.0767042636871,138 St. James Ave,"",Boston,MA,02116,US,6172675300,"","",EST,"",Active
Aragosta Bar and Bistro,"",Aragosta Bar and Bistro,42.3661701893958,-71.0512661933899,3 Battery Wharf,"",Boston,MA,02109,US,6179949000,"","",EST,"",Active
The Lansdowne Pub,"",The Lansdowne Pub,42.3472148180008,-71.0948427021503,9 Lansdowne St,"",Boston,MA,02215,US,6172471222,"","",EST,"",Active
Wing's Kitchen,"",Wing's Kitchen,42.350525,-71.060364,23 Hudson St,"",Boston,MA,02111,US,6173382218,"","",EST,"",Active
Marlboro Market,"",Marlboro Market,42.3498956859112,-71.0890994220972,45 Massachusetts Ave,"",Boston,MA,02115,US,6175366614,"","",EST,"",Active
Campus Trolley,"",Campus Trolley,42.3496840022047,-71.1029842123389,665 Commonwealth Ave,"",Boston,MA,02215,US,6172367884,"","",EST,"",Active
El Penol,"",El Penol,42.3756663501263,-71.0370209813118,54 Bennington St,"",Boston,MA,02128,US,6175690100,"","",EST,"",Active
Temptations Cafe,"",Temptations Cafe,42.341126235729,-71.0875931299024,313 Huntington Ave,"",Boston,MA,02115,US,6172666080,"","",EST,"",Active
Bon Me,"",Bon Me,42.351188659668,-71.0756530761719,220 Clarendon St,"",Boston,MA,02116,US,6179899804,"","",EST,"",Active
Milk Street Cafe,"",Milk Street Cafe,42.357002,-71.057617,50 Milk St,"",Boston,MA,02109,US,6175423663,"","",EST,"",Active
Cafe Mamtaz,"",Cafe Mamtaz,42.3342604190111,-71.0354116559029,87 L St,"",Boston,MA,02127,US,6174644800,"","",EST,"",Active
Joe's American Bar & Grill,"",Joe's American Bar & Grill,42.3506393,-71.0791245,181 Newbury St,"",Boston,MA,02116,US,6175364200,"","",EST,"",Active
Dolphin Bay,"",Dolphin Bay,42.3524595116339,-71.128802412403,72 Brighton Ave,"",Boston,MA,02134,US,6175621668,"","",EST,"",Active
Mother Anna's Restaurant,"",Mother Anna's Restaurant,42.3626207560301,-71.0556381940842,211 Hanover St,"",Boston,MA,02113,US,6175238496,"","",EST,"",Active
Stephanie's On Newbury,"",Stephanie's On Newbury,42.3502893,-71.0794029,190 Newbury St,"",Boston,MA,02116,US,6172360990,"","",EST,"",Active
Billy Tse Restaurant,"",Billy Tse Restaurant,42.3637294,-71.0514761,240 Commercial St,"",Boston,MA,02109,US,6172279990,"","",EST,"",Active
Charlestown Navy Yard,"",Charlestown Navy Yard,42.3720207,-71.0593491,Charlestown Navy Yard,"",Boston,MA,02129,US,,"","",EST,"",Active
Sal's Pizza,"",Sal's Pizza,42.3547383629011,-71.0634434223175,150 Tremont St,"",Boston,MA,02111,US,6172271010,"","",EST,"",Active
Rustic Kitchen,"",Rustic Kitchen,42.35038,-71.06748,210 Stuart St,"",Boston,MA,02116,US,6174235700,"","",EST,"",Active
China Pearl Restaurant,"",China Pearl Restaurant,42.35113,-71.06077,9 Tyler St,"",Boston,MA,02111,US,6174264338,"","",EST,"",Active
Felcaro Pizzeria,"",Felcaro Pizzeria,42.3610115,-71.0688412,280 Cambridge St,"",Boston,MA,02114,US,6177420011,"","",EST,"",Active
Umai,"",Umai,42.349712,-71.081154,224 Newbury St,"",Boston,MA,02116,US,6172622228,"","",EST,"",Active
L'osteria,"",L'osteria,42.3642414808273,-71.0556153953075,104 Salem St,"",Boston,MA,02113,US,6177237847,"","",EST,"",Active
Four Winds Bar and Grill,"",Four Winds Bar and Grill,42.3643188476562,-71.0513534545898,266 Commercial St,"",Boston,MA,02109,US,6177423922,"","",EST,"",Active
Potbelly Sandwich Shop,"",Potbelly Sandwich Shop,42.3695431,-71.0200613,Logan International Airport 1 Harborside Dr,"",Boston,MA,02128,US,6178744047,"","",EST,"",Active
Ariana Restaurant,"",Ariana Restaurant,42.3625232865598,-71.1388816773072,384 Western Ave,"",Boston,MA,02135,US,6172088072,"","",EST,"",Active
Tavern In The Square,"",Tavern In The Square,42.3657680641523,-71.0601403604627,120 Beverly St,"",Boston,MA,02114,US,6172630404,"","",EST,"",Active
Jaho Coffee Roaster & Wine Bar,"",Jaho Coffee Roaster & Wine Bar,42.35183,-71.06322,665 Washington St,"",Boston,MA,02116,US,8572334094,"","",EST,"",Active
Eat Street Cafe,"",Eat Street Cafe,42.3624564707279,-71.0693744570017,55 Fruit St,"",Boston,MA,02228,US,6177262000,"","",EST,"",Active
The Glenville Stops,"",The Glenville Stops,42.3494633823329,-71.134942010915,87 Glenville Ave,"",Boston,MA,02134,US,6179033638,"","",EST,"",Active
Wichit,"",Wichit,42.349626,-71.082437,244 Newbury St,"",Boston,MA,02116,US,8572771708,"","",EST,"",Active
Falafel King,"",Falafel King,42.3542272,-71.0586884,62 Summer St,"",Boston,MA,02110,US,6174822223,"","",EST,"",Active
Finagle A Bagel,"",Finagle A Bagel,42.3508492,-71.0755692,535 Boylston St,"",Boston,MA,02116,US,6172662500,"","",EST,"",Active
BarLola Tapas Lounge,"",BarLola Tapas Lounge,42.3513,-71.0786399,160 Commonwealth Ave,"",Boston,MA,02116,US,6172661122,"","",EST,"",Active
Kashmir Indian Restaurant,"",Kashmir Indian Restaurant,42.349387,-71.083977,279 Newbury St,"",Boston,MA,02116,US,6175361695,"","",EST,"",Active
The Kinsale,"",The Kinsale,42.3597908,-71.0602493,2 Center Plz,"",Boston,MA,02108,US,6177425577,"","",EST,"",Active
The Bacon Truck,"",The Bacon Truck,42.3377967,-71.0705763,560 Harrison Ave,"",Boston,MA,02118,US,2016949060,"","",EST,"",Active
Durgin-Park,"",Durgin-Park,42.3604673407354,-71.0550384250855,340 Faneuil Hall Market Pl,"",Boston,MA,02109,US,6172272038,"","",EST,"",Active
Jeveli's Restauant,"",Jeveli's Restauant,42.3794701,-71.0273923,387 Chelsea St,"",Boston,MA,02128,US,6175679539,"","",EST,"",Active
The Back Bay Fens,"",The Back Bay Fens,42.341843636386,-71.0964746133586,Park Dr at Jersey St,"",Boston,MA,02215,US,,"","",EST,"",Active
Crave Mad For Chicken,"",Crave Mad For Chicken,42.3502805,-71.0607747,75 Kneeland St,"",Boston,MA,02111,US,6173380188,"","",EST,"",Active
Regina Pizzeria,"",Regina Pizzeria,42.3442548214725,-71.0984469096914,1330 Boylston St,"",Boston,MA,02215,US,6172669210,"","",EST,"",Active
Thornton's,"",Thornton's,42.3449142099432,-71.0819613933563,150 Huntington Ave,"",Boston,MA,02115,US,6172676336,"","",EST,"",Active
Blackthorn Bar,"",Blackthorn Bar,42.33556,-71.0462,471 W Broadway,"",Boston,MA,02127,US,6172695510,"","",EST,"",Active
Sami's Wrap N Roll,"",Sami's Wrap N Roll,42.33742059826,-71.103247493449,107 Ave Louis Pasteur,"",Boston,MA,02115,US,6174320402,"","",EST,"",Active
Appleton Cafe,"",Appleton Cafe,42.3452724,-71.074715,123 Appleton St,"",Boston,MA,02116,US,6178598222,"","",EST,"",Active
Boston & Maine Fish,"",Boston & Maine Fish,42.3600210249424,-71.0556127130985,1 Faneuil Hall Market Pl,"",Boston,MA,02109,US,6177234111,"","",EST,"",Active
Barney Fanning's,"",Barney Fanning's,42.3573072999716,-71.0525623708963,99 Broad St,"",Boston,MA,02110,US,6173578287,"","",EST,"",Active
Hale and Hearty Soups,"",Hale and Hearty Soups,42.3556213,-71.0554199,185 Franklin St,"",Boston,MA,02110,US,6173301900,"","",EST,"",Active
Bumpkin Island,"",Bumpkin Island,42.3408851623535,-71.0948181152344,Boston Harbor,"",Boston,MA,02115,US,6172238666,"","",EST,"",Active
El Centro,"",El Centro,42.3386069387197,-71.0760410875082,472 Shawmut Ave,"",Boston,MA,02118,US,6172625708,"","",EST,"",Active
Bonne Chance Cafe & Bakery,"",Bonne Chance Cafe & Bakery,42.3640443384647,-71.0594630241394,77 Canal St,"",Boston,MA,02114,US,6177423115,"","",EST,"",Active
Equator,"",Equator,42.33695636718,-71.076735183847,1721 Washington St,"",Boston,MA,02118,US,6175366386,"","",EST,"",Active
Legal Test Kitchen,"",Legal Test Kitchen,42.3487845808268,-71.0388763993979,225 Northern Ave,"",Boston,MA,02210,US,6173307430,"","",EST,"",Active
The Medieval Manor Theatre Restaurant,"",The Medieval Manor Theatre Restaurant,42.3434402,-71.0631391,246 E Berkeley St,"",Boston,MA,02118,US,6174234900,"","",EST,"",Active
Massimino's,"",Massimino's,42.36654,-71.05786,207 Endicott St,"",Boston,MA,02113,US,6175235959,"","",EST,"",Active
Pavement Coffeehouse,"",Pavement Coffeehouse,42.348843,-71.084396,286 Newbury St,"",Boston,MA,02115,US,6178599515,"","",EST,"",Active
Larry J's BBQ Cafe,"",Larry J's BBQ Cafe,42.3488883972168,-71.0390090942383,600 D St,"",Boston,MA,02210,US,6173489800,"","",EST,"",Active
Babbo Pizzeria e Enoteca,"",Babbo Pizzeria e Enoteca,42.353733,-71.04535,11 Fan Pier Blvd,"",Boston,MA,02210,US,6174214466,"","",EST,"",Active
Scullers Jazz Club,"",Scullers Jazz Club,42.36007,-71.1182,Double Tree Hotel,"",Boston,MA,02134,US,6175624111,"","",EST,"",Active
Five Guys Burgers and Fries,"",Five Guys Burgers and Fries,42.3543727,-71.0587193,58 Summer St,"",Boston,MA,02110,US,6174822244,"","",EST,"",Active
wagamama,"",wagamama,42.3601740515266,-71.0541444965554,Quincy Market Bldg,"",Boston,MA,02109,US,6177429242,"","",EST,"",Active
Bar 10,"",Bar 10,42.34881,-71.07746,10 Huntington Ave,"",Boston,MA,02116,US,6174247446,"","",EST,"",Active
Al Capone's V,"",Al Capone's V,42.353977886819,-71.05825672235,82 Summer St,"",Boston,MA,02110,US,6174261800,"","",EST,"",Active
Garden Halal Meat,"",Garden Halal Meat,42.3616062104702,-71.0563402622938,96 Blackstone St,"",Boston,MA,02109,US,6177230888,"","",EST,"",Active
OTTO,"",OTTO,42.35044,-71.11526,888 Commonwealth Ave,"",Boston,MA,02215,US,6172320447,"","",EST,"",Active
The Barking Crab,"",The Barking Crab,42.35393,-71.048629,88 Sleeper St,"",Boston,MA,02210,US,6174262722,"","",EST,"",Active
The Bell In Hand,"",The Bell In Hand,42.3615760803223,-71.0570678710938,45 Union St,"",Boston,MA,02108,US,6172272098,"","",EST,"",Active
Cathedral Station,"",Cathedral Station,42.3427887,-71.0667114,1222 Washington St,"",Boston,MA,02118,US,6173386060,"","",EST,"",Active
Asian Garden,"",Asian Garden,42.35193,-71.06102,28 Harrison Ave,"",Boston,MA,02111,US,6176951646,"","",EST,"",Active
Tom English's Cottage,"",Tom English's Cottage,42.3358181118965,-71.0404662787914,118 Emerson St,"",Boston,MA,02127,US,6172699805,"","",EST,"",Active
East Ocean City,"",East Ocean City,42.3513252,-71.0615663,27 Beach St,"",Boston,MA,02111,US,6175422504,"","",EST,"",Active
South Boston Lithuanian Club,"",South Boston Lithuanian Club,42.3379,-71.04891,368 W Broadway,"",Boston,MA,02127,US,6172689058,"","",EST,"",Active
Pikaichi,"",Pikaichi,42.3522292077541,-71.125316619873,1 Brighton Ave,"",Boston,MA,02134,US,6177894818,"","",EST,"",Active
MAST',"",MAST',42.356885,-71.060223,45 Province St,"",Boston,MA,02108,US,6179363800,"","",EST,"",Active
New Saigon,"",New Saigon,42.3863369,-71.0073229,985 Bennington St,"",Boston,MA,02128,US,6175616500,"","",EST,"",Active
Peet's Coffee & Tea,"",Peet's Coffee & Tea,42.357713206394,-71.0703165829182,66 Charles St,"",Boston,MA,02114,US,8573666704,"","",EST,"",Active
Caffe Dello Sport,"",Caffe Dello Sport,42.364302,-71.0541317,308 Hanover St,"",Boston,MA,02113,US,6175235063,"","",EST,"",Active
McGann's Pub,"",McGann's Pub,42.3645133972168,-71.0617141723633,197 Portland St,"",Boston,MA,02114,US,6172274059,"","",EST,"",Active
Alley Bar,"",Alley Bar,42.3581220209599,-71.0588139295578,14 Pi Alley,"",Boston,MA,02108,US,6172631449,"","",EST,"",Active
Scoozi,"",Scoozi,42.349675744772,-71.0823550075293,237 Newbury St,"",Boston,MA,02116,US,6172478847,"","",EST,"",Active
Legal Test Kitchen - Logan Airport Terminal A,"",Legal Test Kitchen - Logan Airport Terminal A,42.3600825,-71.0588801,1 Harborside Dr,"",Boston,MA,02128,US,6175681888,"","",EST,"",Active
Artu,"",Artu,42.3641323,-71.0537365,6 Prince St,"",Boston,MA,02113,US,6177424336,"","",EST,"",Active
Boston Beer Works,"",Boston Beer Works,42.3472023010254,-71.0991439819336,61 Brookline Ave,"",Boston,MA,02215,US,6175362337,"","",EST,"",Active
Thai Dish,"",Thai Dish,42.3495712,-71.0952682,636 Beacon St,"",Boston,MA,02215,US,6174379611,"","",EST,"",Active
Saté Grill-on-Wheels,"",Saté Grill-on-Wheels,42.3529544298535,-71.0556435585022,Dewey Sq,"",Boston,MA,02116,US,6718070706,"","",EST,"",Active
Hong Kong At Faneuil Hall,"",Hong Kong At Faneuil Hall,42.359669120182,-71.053907939597,65 Chatham St,"",Boston,MA,02109,US,6172272226,"","",EST,"",Active
Copp's Hill Burying Ground,"",Copp's Hill Burying Ground,42.3667560517788,-71.0554973781109,21 Hull St,"",Boston,MA,02113,US,,"","",EST,"",Active
Summer Shack,"",Summer Shack,42.347067,-71.085658,50 Dalton St,"",Boston,MA,02115,US,6178679955,"","",EST,"",Active
Avery Bar,"",Avery Bar,42.3531901091337,-71.0628519952297,10 Avery St,"",Boston,MA,02111,US,6175747100,"","",EST,"",Active
Hot Eastern,"",Hot Eastern,42.3515739,-71.0609436,42 Beach St,"",Boston,MA,02111,US,6177179866,"","",EST,"",Active
Sidebar Food & Spirits,"",Sidebar Food & Spirits,42.3564764857292,-71.0598278045654,14 Bromfield St,"",Boston,MA,02108,US,6173571899,"","",EST,"",Active
The Brahmin,"",The Brahmin,42.3484325,-71.0731806,33 Stanhope St,"",Boston,MA,02116,US,6177233131,"","",EST,"",Active
Central Wharf Co,"",Central Wharf Co,42.3585953,-71.0527324,160 Milk St,"",Boston,MA,02109,US,6174519460,"","",EST,"",Active
Precinct Kitchen + Bar,"",Precinct Kitchen + Bar,42.3493362,-71.0723568,154 Berkeley St,"",Boston,MA,02116,US,6175323827,"","",EST,"",Active
The Green T Coffee Shop,"",The Green T Coffee Shop,42.333454,-71.10569,754 Huntington Ave,"",Boston,MA,02115,US,6174878409,"","",EST,"",Active
Tatte Bakery & Cafe,"",Tatte Bakery & Cafe,42.3578910827637,-71.0706329345703,70 Charles St,"",Boston,MA,02114,US,6177235555,"","",EST,"",Active
Basho Japanese Brasserie,"",Basho Japanese Brasserie,42.3440947383642,-71.099374294281,1338 Boylston St,"",Boston,MA,02215,US,6172621338,"","",EST,"",Active
The Walrus & the Carpenter Oyster Bar,"",The Walrus & the Carpenter Oyster Bar,42.360415,-71.054252,Quincy Market,"",Boston,MA,02109,US,6177421530,"","",EST,"",Active
Nespresso Boutique Bar,"",Nespresso Boutique Bar,42.3526993,-71.0713882,7 Newbury Street,"",Boston,MA,02116,US,8005621465,"","",EST,"",Active
Quic Pic BBQ,"",Quic Pic BBQ,42.351536,-71.06073,50 Beach St,"",Boston,MA,02111,US,6174261110,"","",EST,"",Active
Empire Asian Restaurant & Lounge,"",Empire Asian Restaurant & Lounge,42.3529147863218,-71.0455799102783,1 Marina Park Dr,"",Boston,MA,02210,US,6172950001,"","",EST,"",Active
Nunzio's Pizzeria,"",Nunzio's Pizzeria,42.359169,-71.0525818,195 State St,"",Boston,MA,02109,US,6177234321,"","",EST,"",Active
Ichiban Yakitori Sushi,"",Ichiban Yakitori Sushi,42.3433111789979,-71.0866500982307,14a Westland Ave,"",Boston,MA,02115,US,6172367907,"","",EST,"",Active
Downtown Harvard Club of Boston,"",Downtown Harvard Club of Boston,42.3560715,-71.0569916,Downtown Club,"",Boston,MA,02110,US,6175422070,"","",EST,"",Active
Geido Sushi,"",Geido Sushi,42.3523615086722,-71.1255211383104,1 Brighton Ave,"",Boston,MA,02134,US,6179870135,"","",EST,"",Active
Haru,"",Haru,42.346887578355,-71.080269963777,55 Huntington Ave,"",Boston,MA,02199,US,6175360770,"","",EST,"",Active
Chart House,"",Chart House,42.36019,-71.0494,60 Long Wharf,"",Boston,MA,02110,US,6172271576,"","",EST,"",Active
Teriyaki House,"",Teriyaki House,42.3427,-71.056381,32 W Broadway,"",Boston,MA,02127,US,6172692000,"","",EST,"",Active
Sam's,"",Sam's,42.35447,-71.04446,60 Northern Ave,"",Boston,MA,02210,US,6172950191,"","",EST,"",Active
Starbucks,"",Starbucks,42.3577556107396,-71.0591174423663,27 School St,"",Boston,MA,02108,US,6172277731,"","",EST,"",Active
Another Cup,"",Another Cup,42.34858,-71.062941,1 Nassau St,"",Boston,MA,02111,US,8572332576,"","",EST,"",Active
Scholars American Bistro & Cocktail Lounge,"",Scholars American Bistro & Cocktail Lounge,42.357769319572,-71.059207250754,25 School St,"",Boston,MA,02108,US,6172480025,"","",EST,"",Active
Brownstone,"",Brownstone,42.3464813,-71.0752869,111 Dartmouth St,"",Boston,MA,02116,US,6178674142,"","",EST,"",Active
Red Hat,"",Red Hat,42.3609886,-71.063179,9 Bowdoin St,"",Boston,MA,02114,US,6175232175,"","",EST,"",Active
Pho & I,"",Pho & I,42.3421789705753,-71.0858680307865,267 Huntington Ave,"",Boston,MA,02115,US,6172620011,"","",EST,"",Active
Map Room Café,"",Map Room Café,42.349856,-71.077799,The Boston Public Library,"",Boston,MA,02116,US,6178592250,"","",EST,"",Active
Starbucks,"",Starbucks,42.3487625,-71.0773926,Westin Hotel Copley,"",Boston,MA,02116,US,6178670491,"","",EST,"",Active
Boloco Northeastern,"",Boloco Northeastern,42.340055608578005,-71.09023236726901,"Marino Center, Northeastern University","",Boston,MA,02115,US,6175366814,"","",EST,"",Active
Cosi,"",Cosi,42.3568687,-71.0579147,14 Milk St,"",Boston,MA,02108,US,6174260593,"","",EST,"",Active
The Hill Tavern,"",The Hill Tavern,42.360981,-71.066658,228 Cambridge St,"",Boston,MA,02114,US,6177426192,"","",EST,"",Active
Rocco's Cucina & Bar,"",Rocco's Cucina & Bar,42.3674477,-71.053254,450 Commercial St,"",Boston,MA,02109,US,6175234055,"","",EST,"",Active
Caffe Lil Italy,"",Caffe Lil Italy,42.36656,-71.05485,178 Salem St,"",Boston,MA,02113,US,6172271303,"","",EST,"",Active
Cafe G,"",Cafe G,42.3383751,-71.0986176,Isabella Stewart Gardner Museum,"",Boston,MA,02115,US,6175661088,"","",EST,"",Active
Bella Vista,"",Bella Vista,42.3640199,-71.0545099,288 Hanover St,"",Boston,MA,02113,US,6173674999,"","",EST,"",Active
Salvatores Theater District,"",Salvatores Theater District,42.3536994,-71.0623251,545 Washington St,"",Boston,MA,02111,US,6175425555,"","",EST,"",Active
Shenannigan's Irish Pub & Restaurant,"",Shenannigan's Irish Pub & Restaurant,42.33849,-71.04971,332 W Broadway,"",Boston,MA,02127,US,6172699509,"","",EST,"",Active
Black Seed Cafe & Grill,"",Black Seed Cafe & Grill,42.35634,-71.062278,131 Tremont St,"",Boston,MA,02111,US,6173380024,"","",EST,"",Active
Royal Roast Beef & Seafood,"",Royal Roast Beef & Seafood,42.3856010437012,-71.0107955932617,752 Bennington St,"",Boston,MA,02128,US,6175677779,"","",EST,"",Active
Brasserie Jo,"",Brasserie Jo,42.346223,-71.080838,120 Huntington Ave,"",Boston,MA,02116,US,6174253240,"","",EST,"",Active
Committee,"",Committee,42.3529892,-71.0455704,50 Northern Ave,"",Boston,MA,02210,US,6177375051,"","",EST,"",Active
Zumas Tex Mex Grill,"",Zumas Tex Mex Grill,42.360225,-71.05469,Faneuil Hall Marketplace,"",Boston,MA,02109,US,6173679114,"","",EST,"",Active
Max Brenner,"",Max Brenner,42.349479675293,-71.0806503295898,745 Boylston St,"",Boston,MA,02116,US,6172741741,"","",EST,"",Active
Met Back Bay,"",Met Back Bay,42.3510919511318,-71.0777764767408,279 Dartmouth St,"",Boston,MA,02116,US,6172670451,"","",EST,"",Active
Bond Restaurant | Lounge,"",Bond Restaurant | Lounge,42.3565712,-71.0542068,250 Franklin St,"",Boston,MA,02110,US,6179568765,"","",EST,"",Active
Rowes Wharf Sea Grille,"",Rowes Wharf Sea Grille,42.3565521,-71.0505981,70 Rowes Wharf,"",Boston,MA,02110,US,6178567744,"","",EST,"",Active
MMMac & Cheese,"",MMMac & Cheese,42.3600387573242,-71.0562362670898,Quincy Market Building,"",Boston,MA,02109,US,,"","",EST,"",Active
Flat Black Coffee Company,"",Flat Black Coffee Company,42.3569564819336,-71.0539779663086,260 Franklin St,"",Boston,MA,02110,US,6179511440,"","",EST,"",Active
Dunkin' Donuts,"",Dunkin' Donuts,42.3496513366699,-71.0800094604492,715 Boylston St,"",Boston,MA,02116,US,6172677153,"","",EST,"",Active
The Boston University Pub,"",The Boston University Pub,42.3508415222168,-71.103645324707,225 Bay State Rd,"",Boston,MA,02115,US,6173533456,"","",EST,"",Active
Towne Stove and Spirits,"",Towne Stove and Spirits,42.3482841,-71.0834741,900 Boylston St,"",Boston,MA,02115,US,6172470400,"","",EST,"",Active
Suishaya,"",Suishaya,42.3512316,-71.0604492,2 Tyler St,"",Boston,MA,02111,US,6174233848,"","",EST,"",Active
SA PA,"",SA PA,42.3533617,-71.0595138,92 Bedford St,"",Boston,MA,02111,US,6173037000,"","",EST,"",Active
McGreevy's,"",McGreevy's,42.3484688,-71.0844116,911 Boylston St,"",Boston,MA,02115,US,6172620911,"","",EST,"",Active
Panificio,"",Panificio,42.3598776,-71.0708957,144 Charles St,"",Boston,MA,02114,US,6172274340,"","",EST,"",Active
Bishop's Mediterranean,"",Bishop's Mediterranean,42.3629627376795,-71.0638538002968,70 Staniford St,"",Boston,MA,02114,US,6177423300,"","",EST,"",Active
Bishop's Mediterranean,"",Bishop's Mediterranean,42.3629627376795,-71.0638538002968,70 Staniford St,"",Boston,MA,02114,US,6177423300,"","",EST,"",Active
American Airlines Admiral's Club,"",American Airlines Admiral's Club,42.3628281280958,-71.0172867251816,1 Harborside Dr,"",Boston,MA,02128,US,,"","",EST,"",Active
Frost Ice Loft,"",Frost Ice Loft,42.3601991730825,-71.0548014576721,Faneuil Hall Market Pl,"",Boston,MA,02109,US,6173077331,"","",EST,"",Active
Pho Hoa Noodle Soup,"",Pho Hoa Noodle Soup,42.3513085,-71.0618885,17 Beach St,"",Boston,MA,02111,US,6174233934,"","",EST,"",Active
Sakanaya,"",Sakanaya,42.352581779668,-71.130359172821,75 Linden St,"",Boston,MA,02134,US,6172540009,"","",EST,"",Active
Drydock Cafe,"",Drydock Cafe,42.3444786,-71.036232,7 Drydock Ave,"",Boston,MA,02210,US,6179512999,"","",EST,"",Active
Samurai Boston,"",Samurai Boston,42.34896,-71.08257,827 Boylston St,"",Boston,MA,02116,US,6172367672,"","",EST,"",Active
Clink,"",Clink,42.362238,-71.070537,The Liberty Hotel,"",Boston,MA,02114,US,6172244004,"","",EST,"",Active
Haymarket International Food Co,"",Haymarket International Food Co,42.3614272,-71.0562087,88 Blackstone St,"",Boston,MA,02109,US,6179189988,"","",EST,"",Active
Beantown Pub,"",Beantown Pub,42.357451481565,-71.060911746876,100 Tremont St,"",Boston,MA,02108,US,6174260111,"","",EST,"",Active
House of Siam,"",House of Siam,42.34141,-71.08033,542 Columbus Ave,"",Boston,MA,02118,US,6172671755,"","",EST,"",Active
Slate Bar & Grill,"",Slate Bar & Grill,42.3547838,-71.0544682,109 High St,"",Boston,MA,02110,US,8572637372,"","",EST,"",Active
The Dugout,"",The Dugout,42.349545,-71.105995,722 Commonwealth Ave,"",Boston,MA,02215,US,6172478656,"","",EST,"",Active
Cafeteria Boston,"",Cafeteria Boston,42.3492317,-71.0844193,279A Newbury St,"",Boston,MA,02116,US,6175362233,"","",EST,"",Active
UBurger,"",UBurger,42.351597,-71.121687,1022 Commonwealth Ave,"",Boston,MA,02215,US,6174874855,"","",EST,"",Active
Empire Garden Restaurant,"",Empire Garden Restaurant,42.351177,-71.062865,690 Washington St,"",Boston,MA,02111,US,6174828898,"","",EST,"",Active
Cafe Arpeggio,"",Cafe Arpeggio,42.337371,-71.048149,398 W Broadway,"",Boston,MA,02127,US,6172698822,"","",EST,"",Active
The Landing,"",The Landing,42.3597856181253,-71.0503201610399,One Long Wharf,"",Boston,MA,02110,US,6172274321,"","",EST,"",Active
